Observation id                                                                    	 Observation date   	 Description	 Observation type	 Source                                                                                      	 Time offset (s)	 Coding duration	 Media duration (s)	 FPS (frame/s)	 Subject         	 Observation duration by subject by observation	 Behavior           	 Behavioral category	 Behavior type	 Start (s)	 Stop (s)	 Duration (s)	 Media file name                                                                   	 Image index start	 Image index stop	 Image file path start	 Image file path stop	 Comment start	 Comment stop
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   168.433	  168.867	        0.434	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5053	 5066            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   175.933	  176.733	        0.800	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5279	 5302            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   177.233	  177.600	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5317	 5328            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   179.633	  180.433	        0.800	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5389	 5413            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   182.433	  182.967	        0.534	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5473	 5489            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   184.867	  186.300	        1.433	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5546	 5589            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   187.167	  189.133	        1.966	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5615	 5674            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   191.300	  191.667	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5739	 5750            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   193.533	  196.700	        3.167	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5806	 5901            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   199.200	  199.700	        0.500	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              5976	 5991            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   200.700	  201.100	        0.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6021	 6033            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   212.200	  212.500	        0.300	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6366	 6375            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   217.067	  217.433	        0.366	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6512	 6523            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   218.533	  220.933	        2.400	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6556	 6628            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   221.600	  221.833	        0.233	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6648	 6655            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   227.467	  227.833	        0.366	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6824	 6835            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   229.533	  230.700	        1.167	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6886	 6921            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   231.900	  232.167	        0.267	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              6957	 6965            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Grooming           	 Maintenance        	 STATE        	   234.200	  234.767	        0.567	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7026	 7043            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   236.100	  236.467	        0.367	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7083	 7094            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   238.067	  238.500	        0.433	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7142	 7155            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   241.633	  242.467	        0.834	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7249	 7274            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Unsupported Rearing	 Not defined        	 STATE        	   243.367	  245.800	        2.433	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7301	 7374            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	 2026-01-15 20:27:50	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	             0.0	         285.666	            307.167	       307.167	 No focal subject	                                         59.699	 Supported Rearing  	 General activity   	 STATE        	   249.300	  249.833	        0.533	 F:\Mestrado\comportamentos\Basal\merged\tta\1_LEVA_2_2024-06-06 15-21-23_A1CX4.mp4	              7479	 7496            	                      	                     	              	 
